logFC	logCPM	F	PValue	FDR
ENSG00000008988.9|mRNA|RPS20|ENSG00000008988.9|ENSG00000008988.9|0|3002	0.0883286497877389	9.26712907247001	0.148720952915553	0.703114319240785	0.775924085133014
ENSG00000160808.9|mRNA|MYL3|ENSG00000160808.9|ENSG00000160808.9|0|1360	-0.242979828713012	-1.18023045376657	0.148676801101456	0.703156172102694	0.775924851116834
ENSG00000104853.15|mRNA|CLPTM1|ENSG00000104853.15|ENSG00000104853.15|0|5229	-0.0747968461319238	7.2550608595937	0.148565061300936	0.703262125741648	0.775996347350398
ENSG00000132530.16|mRNA|XAF1|ENSG00000132530.16|ENSG00000132530.16|0|6615	-0.159500791643047	2.96215041907972	0.148407053079693	0.703412030402524	0.776116328991477
ENSG00000259470.2|pseudogene|KRT8P9|ENSG00000259470.2|ENSG00000259470.2|0|1449	-0.175441360032566	-0.610269820320358	0.148275921992935	0.703536506256935	0.776208241116389
ENSG00000226266.6|lncRNA|AC009961.1|ENSG00000226266.6|ENSG00000226266.6|0|2724	-0.14908012988645	-1.00491912372849	0.147731469414578	0.704054006605032	0.776733739028445
ENSG00000109220.10|mRNA|CHIC2|ENSG00000109220.10|ENSG00000109220.10|0|1318	0.0613009556344354	3.68484047699226	0.147290428492979	0.704474021104638	0.777151632387187
ENSG00000143627.17|mRNA|PKLR|ENSG00000143627.17|ENSG00000143627.17|0|2618	-0.350524165293638	2.47930224381721	0.147132118981511	0.704624960019317	0.777272659232543
ENSG00000178209.14|mRNA|PLEC|ENSG00000178209.14|ENSG00000178209.14|0|16991	0.136048718740061	9.29953147424926	0.146970543835805	0.704779109039274	0.777393531299162
ENSG00000115661.13|mRNA|STK16|ENSG00000115661.13|ENSG00000115661.13|0|4368	0.0745475897457158	5.2655048521349	0.146930834636546	0.704817008114008	0.777393531299162
ENSG00000100968.13|mRNA|NFATC4|ENSG00000100968.13|ENSG00000100968.13|0|8437	-0.108284211496496	3.90593664502362	0.146861395777463	0.704883295818329	0.777421160285915
ENSG00000251192.7|mRNA|ZNF674|ENSG00000251192.7|ENSG00000251192.7|0|6203	-0.101339854495501	1.25431695108154	0.146684300387506	0.705052436342475	0.777522335923422
ENSG00000132622.10|mRNA|HSPA12B|ENSG00000132622.10|ENSG00000132622.10|0|3151	-0.107076020558244	2.60661466697391	0.146678981456372	0.705057518173716	0.777522335923422
ENSG00000132669.12|mRNA|RIN2|ENSG00000132669.12|ENSG00000132669.12|0|5053	0.0777832182501502	5.77403354931569	0.146247475816475	0.705470142795287	0.777931863124517
ENSG00000105355.8|mRNA|PLIN3|ENSG00000105355.8|ENSG00000105355.8|0|2813	-0.0942234054082117	7.13296098797091	0.14611108912657	0.705600707482659	0.778030329149154
ENSG00000052126.14|mRNA|PLEKHA5|ENSG00000052126.14|ENSG00000052126.14|0|12558	0.0640386642587735	4.84531737740443	0.145888059995238	0.70581436730457	0.778181339316864
ENSG00000203485.12|mRNA|INF2|ENSG00000203485.12|ENSG00000203485.12|0|9488	-0.102473906517518	8.00672519902973	0.145881957087525	0.705820216474595	0.778181339316864
ENSG00000238103.4|pseudogene|RPL9P7|ENSG00000238103.4|ENSG00000238103.4|0|580	0.172099923005747	-0.790148998094168	0.145434409434078	0.706249541033411	0.778609143132273
ENSG00000188186.10|mRNA|LAMTOR4|ENSG00000188186.10|ENSG00000188186.10|0|1936	0.0908813973895291	6.74580894878661	0.145231083801189	0.706444838814248	0.77877890774377
ENSG00000157106.16|mRNA|SMG1|ENSG00000157106.16|ENSG00000157106.16|0|25988	-0.0819467886637494	6.419313946265	0.145078703763516	0.706591305585779	0.778894824751673
ENSG00000101974.14|mRNA|ATP11C|ENSG00000101974.14|ENSG00000101974.14|0|7407	-0.0777486471050302	4.02120304021032	0.144351177463553	0.707291821689736	0.779621436151255
ENSG00000079134.11|mRNA|THOC1|ENSG00000079134.11|ENSG00000079134.11|0|8102	-0.0831976405820022	3.62602589671845	0.144259430061914	0.70738030684701	0.779673383108035
ENSG00000162630.5|mRNA|B3GALT2|ENSG00000162630.5|ENSG00000162630.5|0|3274	0.239832889177192	1.51088459331275	0.143973953197897	0.70765584009922	0.779895100110981
ENSG00000114745.13|mRNA|GORASP1|ENSG00000114745.13|ENSG00000114745.13|0|6256	-0.0508491693773976	6.04494962064188	0.14396529205899	0.707664204460982	0.779895100110981
ENSG00000091844.7|mRNA|RGS17|ENSG00000091844.7|ENSG00000091844.7|0|7899	0.148029205928283	-0.104193717876576	0.14378227067991	0.707841022185021	0.780020702043572
ENSG00000173548.8|mRNA|SNX33|ENSG00000173548.8|ENSG00000173548.8|0|8008	-0.0689583604437541	5.89320626247735	0.143734004854479	0.707887673542821	0.780020702043572
ENSG00000145348.16|mRNA|TBCK|ENSG00000145348.16|ENSG00000145348.16|0|11112	0.0777350786974478	4.07177628684301	0.143718872397376	0.707902301679582	0.780020702043572
ENSG00000114316.12|mRNA|USP4|ENSG00000114316.12|ENSG00000114316.12|0|6659	0.0653407820588416	5.85279427108115	0.143452408577796	0.708160030112328	0.780259081687762
ENSG00000012822.15|mRNA|CALCOCO1|ENSG00000012822.15|ENSG00000012822.15|0|8898	0.0972682457735387	6.27793690949369	0.143367430474802	0.708242280219364	0.780298135776284
ENSG00000137760.14|mRNA|ALKBH8|ENSG00000137760.14|ENSG00000137760.14|0|4506	-0.0828683057506571	2.71451428378631	0.143330269624012	0.708278256917238	0.780298135776284
ENSG00000226833.5|lncRNA|AC092164.1|ENSG00000226833.5|ENSG00000226833.5|0|1438	-0.169719462663107	-1.25555795777724	0.142507091134185	0.709076581406985	0.781131988119236
ENSG00000182504.10|mRNA|CEP97|ENSG00000182504.10|ENSG00000182504.10|0|9550	0.105777037078267	2.64798850409152	0.142364589333995	0.709215049173442	0.781238875015644
ENSG00000198707.14|mRNA|CEP290|ENSG00000198707.14|ENSG00000198707.14|0|10388	-0.131718483663304	2.86880169935871	0.141963317226285	0.70960538949812	0.781623184505905
ENSG00000036257.12|mRNA|CUL3|ENSG00000036257.12|ENSG00000036257.12|0|11505	-0.0514531013030102	6.16845186341154	0.141728202183324	0.709834393393799	0.781829749021961
ENSG00000055917.15|mRNA|PUM2|ENSG00000055917.15|ENSG00000055917.15|0|6978	0.0565996611359603	7.06123592881203	0.141505758894243	0.71005125551095	0.782022916918411
ENSG00000157601.13|mRNA|MX1|ENSG00000157601.13|ENSG00000157601.13|0|8616	-0.171183734607684	6.13752750552464	0.140772114260341	0.710767880906172	0.782766449984995
ENSG00000165272.14|mRNA|AQP3|ENSG00000165272.14|ENSG00000165272.14|0|2928	-0.240736847905423	5.02829542629078	0.140600636701986	0.710935688836779	0.782905520529876
ENSG00000137033.11|mRNA|IL33|ENSG00000137033.11|ENSG00000137033.11|0|3253	0.24055423803718	4.91982178102094	0.140506615821291	0.711027747427524	0.782961162062131
ENSG00000178188.14|mRNA|SH2B1|ENSG00000178188.14|ENSG00000178188.14|0|7145	-0.0687531774040874	5.88041385019505	0.140389210464169	0.711142751989807	0.783042062993507
ENSG00000069345.11|mRNA|DNAJA2|ENSG00000069345.11|ENSG00000069345.11|0|5065	-0.0433426627423788	6.37681704297533	0.140228792490544	0.711299978687795	0.783169442718275
ENSG00000066136.20|mRNA|NFYC|ENSG00000066136.20|ENSG00000066136.20|0|5990	0.0788329300533188	5.75150575696193	0.140050236113778	0.711475104110945	0.783295907208303
ENSG00000133433.10|mRNA|GSTT2B|ENSG00000133433.10|ENSG00000133433.10|0|1099	0.228750847492547	-0.997226036786568	0.140026965131159	0.711497937355982	0.783295907208303
ENSG00000136636.12|mRNA|KCTD3|ENSG00000136636.12|ENSG00000136636.12|0|4929	-0.0825975645363376	6.02574575247229	0.139742972864871	0.711776762785618	0.783557111359677
ENSG00000198205.6|mRNA|ZXDA|ENSG00000198205.6|ENSG00000198205.6|0|4113	-0.125690310668348	1.78150987691366	0.139396976688343	0.71211690264551	0.783885778855141
ENSG00000133019.11|mRNA|CHRM3|ENSG00000133019.11|ENSG00000133019.11|0|12170	0.127130289100526	3.41723497408506	0.138992254608659	0.712515387959548	0.784278629871747
ENSG00000136367.13|mRNA|ZFHX2|ENSG00000136367.13|ENSG00000136367.13|0|10128	0.0961863764933145	1.06191826324718	0.138862506876612	0.71264327674137	0.784373601887454
ENSG00000227036.6|lncRNA|LINC00511|ENSG00000227036.6|ENSG00000227036.6|0|8615	0.0830556006273842	4.97921729819593	0.138504247821958	0.71299675809365	0.784716847660779
ENSG00000184517.11|mRNA|ZFP1|ENSG00000184517.11|ENSG00000184517.11|0|3761	-0.0915257643810179	2.75790224625916	0.138403757249204	0.713096002393375	0.784754882536113
ENSG00000107372.12|mRNA|ZFAND5|ENSG00000107372.12|ENSG00000107372.12|0|7053	-0.0619830727133568	6.95561697511187	0.138384960082541	0.713114571012421	0.784754882536113
ENSG00000123892.11|mRNA|RAB38|ENSG00000123892.11|ENSG00000123892.11|0|1465	-0.153331908159301	1.05795062218775	0.138300314343739	0.713198205445049	0.784801107229165
ENSG00000144224.16|mRNA|UBXN4|ENSG00000144224.16|ENSG00000144224.16|0|5112	0.0727278861847815	7.01186044170232	0.138153149517669	0.713343681698718	0.784915373103615
ENSG00000186654.20|mRNA|PRR5|ENSG00000186654.20|ENSG00000186654.20|0|5247	0.0781876214108266	4.33514137046418	0.13785706248965	0.713636639983414	0.785191895469086
ENSG00000173545.4|mRNA|ZNF622|ENSG00000173545.4|ENSG00000173545.4|0|1699	0.0664931095358793	5.57917151352934	0.137572538757644	0.713918496074944	0.785456170878602
ENSG00000143742.12|mRNA|SRP9|ENSG00000143742.12|ENSG00000143742.12|0|1728	-0.073763454616032	6.87057591335874	0.137331555930227	0.714157480048277	0.785673250109134
ENSG00000095917.13|mRNA|TPSD1|ENSG00000095917.13|ENSG00000095917.13|0|1532	0.272207262343729	1.83935225411461	0.137258581310624	0.714229896611039	0.785707067217793
ENSG00000197444.9|mRNA|OGDHL|ENSG00000197444.9|ENSG00000197444.9|0|5724	0.290286846429107	2.24999682139121	0.13708716573483	0.714400087846167	0.785848433660633
ENSG00000125848.9|mRNA|FLRT3|ENSG00000125848.9|ENSG00000125848.9|0|5190	-0.171454112076863	2.78203144055994	0.136931245175672	0.71455500029759	0.785972977747252
ENSG00000114744.8|mRNA|COMMD2|ENSG00000114744.8|ENSG00000114744.8|0|4901	-0.0751299410108192	4.60889200858812	0.136788922897797	0.714696490322435	0.786082744198282
ENSG00000116133.11|mRNA|DHCR24|ENSG00000116133.11|ENSG00000116133.11|0|4250	0.111255211400153	8.08587770686244	0.136553252881348	0.714930967113352	0.786285480085945
ENSG00000114770.16|mRNA|ABCC5|ENSG00000114770.16|ENSG00000114770.16|0|11441	0.084496633279816	4.81327757613417	0.136515913769689	0.714968138361731	0.786285480085945
ENSG00000062194.15|mRNA|GPBP1|ENSG00000062194.15|ENSG00000062194.15|0|6472	-0.0695523355614229	6.11453011517262	0.136477947172103	0.715005940224558	0.786285480085945
ENSG00000104613.11|mRNA|INTS10|ENSG00000104613.11|ENSG00000104613.11|0|6869	0.0785236543472984	5.74224747478336	0.136396859162406	0.715086696498106	0.786328418244417
ENSG00000168827.14|mRNA|GFM1|ENSG00000168827.14|ENSG00000168827.14|0|9032	-0.0576605811374105	5.79913598785078	0.136266339174966	0.715216740074844	0.786425545867073
ENSG00000198873.11|mRNA|GRK5|ENSG00000198873.11|ENSG00000198873.11|0|7000	0.103935923046924	4.66064255381814	0.136146193182286	0.715336510355796	0.78651136668771
ENSG00000127481.14|mRNA|UBR4|ENSG00000127481.14|ENSG00000127481.14|0|24675	-0.0817891033949848	7.30303654726986	0.13582852649399	0.715653474408439	0.786813979095346
ENSG00000173275.12|mRNA|ZNF449|ENSG00000173275.12|ENSG00000173275.12|0|5330	0.10315822971038	1.71030251525641	0.135757470291161	0.715724431291918	0.786846103260743
ENSG00000001629.9|mRNA|ANKIB1|ENSG00000001629.9|ENSG00000001629.9|0|7130	-0.0625198479994571	5.41459035359833	0.135652111283281	0.715829682028633	0.786854600460718
ENSG00000278266.1|lncRNA|AC079949.2|ENSG00000278266.1|ENSG00000278266.1|0|2933	0.24804110223213	1.94706142653042	0.1356302746926	0.715851502010467	0.786854600460718
ENSG00000223891.5|lncRNA|OSER1-AS1|ENSG00000223891.5|ENSG00000223891.5|0|2186	0.103955012967623	2.8862337676994	0.135624396566424	0.715857376007945	0.786854600460718
ENSG00000261819.1|pseudogene|AC138932.3|ENSG00000261819.1|ENSG00000261819.1|0|1902	-0.137099850218717	0.306010161493042	0.135506415548471	0.715975304868044	0.7869216608587
ENSG00000067646.11|mRNA|ZFY|ENSG00000067646.11|ENSG00000067646.11|0|5527	-0.4659964402741	2.55276695627698	0.135479846986518	0.716001869759669	0.7869216608587
ENSG00000170634.12|mRNA|ACYP2|ENSG00000170634.12|ENSG00000170634.12|0|4964	0.0861812708311831	3.04476150533326	0.13511451561248	0.716367452259907	0.787277556838274
ENSG00000106803.9|mRNA|SEC61B|ENSG00000106803.9|ENSG00000106803.9|0|1190	0.049874387216525	6.22649430896497	0.134928977720201	0.71655333343337	0.787435933657003
ENSG00000271895.2|lncRNA|AL109811.3|ENSG00000271895.2|ENSG00000271895.2|0|870	0.139453638417256	0.7009449044414	0.134871104883769	0.716611343145769	0.787453779493124
ENSG00000244945.1|lncRNA|AC136604.2|ENSG00000244945.1|ENSG00000244945.1|0|1966	-0.132781089513467	-1.43325041794107	0.134762099761888	0.716720644607012	0.787527982288943
ENSG00000162881.6|mRNA|OXER1|ENSG00000162881.6|ENSG00000162881.6|0|1781	-0.230257652219016	1.90670374535367	0.134662832385545	0.716820225682846	0.78759149636164
ENSG00000173456.4|mRNA|RNF26|ENSG00000173456.4|ENSG00000173456.4|0|2787	0.0681790949308468	5.50418073586814	0.134599193902508	0.716884087273825	0.787615759268381
ENSG00000100053.9|mRNA|CRYBB3|ENSG00000100053.9|ENSG00000100053.9|0|867	-0.135783880915902	-1.57504813379618	0.134522755852972	0.716960816047101	0.787619404529933
ENSG00000099942.12|mRNA|CRKL|ENSG00000099942.12|ENSG00000099942.12|0|5325	-0.0589332538290498	6.4925146113105	0.13447268819863	0.717011087590656	0.787619404529933
ENSG00000135407.10|mRNA|AVIL|ENSG00000135407.10|ENSG00000135407.10|0|5889	0.203496674977917	3.55550528653803	0.134471040238074	0.717012742443386	0.787619404529933
ENSG00000278390.4|lncRNA|AL354696.2|ENSG00000278390.4|ENSG00000278390.4|0|2731	0.159620226333277	-1.43414841535142	0.134142268534651	0.717343120467788	0.78793640430337
ENSG00000183628.12|mRNA|DGCR6|ENSG00000183628.12|ENSG00000183628.12|0|5262	0.168793752975106	0.448418697047949	0.133500317982848	0.71798953905026	0.788600488824021
ENSG00000185515.14|mRNA|BRCC3|ENSG00000185515.14|ENSG00000185515.14|0|3182	0.0547671251194605	5.21316608276825	0.133154198145525	0.71833880216445	0.788938135648367
ENSG00000214922.9|lncRNA|HLA-F-AS1|ENSG00000214922.9|ENSG00000214922.9|0|4179	-0.120472796403007	0.605243550579632	0.133051535277164	0.718442496672723	0.789006055416181
ENSG00000166233.14|mRNA|ARIH1|ENSG00000166233.14|ENSG00000166233.14|0|22880	0.0488617047509606	5.8326690950899	0.133001466480616	0.718493085114206	0.789015648661561
ENSG00000102935.11|mRNA|ZNF423|ENSG00000102935.11|ENSG00000102935.11|0|8997	0.175428396805179	3.3671485670995	0.132901057680165	0.718594568675968	0.789081128184957
ENSG00000118363.11|mRNA|SPCS2|ENSG00000118363.11|ENSG00000118363.11|0|2982	0.0524560641149692	5.40908780157893	0.132707467608134	0.718790354076809	0.789250145905761
ENSG00000235772.1|lncRNA|AP001625.2|ENSG00000235772.1|ENSG00000235772.1|0|575	-0.183136793510368	-1.22219246629913	0.132606333828705	0.718892699318552	0.789316550236071
ENSG00000143341.11|mRNA|HMCN1|ENSG00000143341.11|ENSG00000143341.11|0|18579	-0.106612376110613	2.95054145881243	0.132503676263352	0.718996632003966	0.789384689682533
ENSG00000081870.11|mRNA|HSPB11|ENSG00000081870.11|ENSG00000081870.11|0|3236	-0.094238702624029	3.43693110154208	0.132175770453124	0.71932891777464	0.78970351490144
ENSG00000187908.16|mRNA|DMBT1|ENSG00000187908.16|ENSG00000187908.16|0|8073	-0.40620913154358	9.0665299438399	0.132100162019839	0.719405602603496	0.789741712006121
ENSG00000048140.17|mRNA|TSPAN17|ENSG00000048140.17|ENSG00000048140.17|0|5215	0.0442943696913261	5.83270246002854	0.131846139940575	0.719663423911033	0.789978739232025
ENSG00000188010.12|mRNA|MORN2|ENSG00000188010.12|ENSG00000188010.12|0|1364	0.103240939868737	2.7256796004857	0.131625206281634	0.719887891533421	0.790178833669361
ENSG00000163435.15|mRNA|ELF3|ENSG00000163435.15|ENSG00000163435.15|0|7191	-0.0782489648442695	9.06316124358835	0.131584238809787	0.719929537826488	0.790178833669361
ENSG00000101888.11|mRNA|NXT2|ENSG00000101888.11|ENSG00000101888.11|0|3064	0.0872525718380637	3.78852218675662	0.131501748680188	0.720013417152842	0.790218924499411
ENSG00000100003.17|mRNA|SEC14L2|ENSG00000100003.17|ENSG00000100003.17|0|5985	0.229400385579591	2.66502370363208	0.131465880778148	0.720049898421965	0.790218924499411
ENSG00000109956.12|mRNA|B3GAT1|ENSG00000109956.12|ENSG00000109956.12|0|11425	-0.144118862689268	-0.739527448724814	0.131340356227636	0.720177614069034	0.790313078783947
ENSG00000166477.12|mRNA|LEO1|ENSG00000166477.12|ENSG00000166477.12|0|2679	-0.0685468203900126	4.76031526291311	0.131133174671693	0.720388563826764	0.790498556767297
ENSG00000104856.13|mRNA|RELB|ENSG00000104856.13|ENSG00000104856.13|0|3035	0.0905023653555279	5.21059684412494	0.130815993564816	0.72071188079798	0.790807309050901
ENSG00000144043.11|mRNA|TEX261|ENSG00000144043.11|ENSG00000144043.11|0|4260	-0.0467893190468245	6.345185534792	0.130667243464686	0.720863661781337	0.790927817012092
ENSG00000179630.10|mRNA|LACC1|ENSG00000179630.10|ENSG00000179630.10|0|4550	-0.104628710497412	3.88764936120288	0.13038160346902	0.721155397122134	0.79115835387324
ENSG00000137802.13|mRNA|MAPKBP1|ENSG00000137802.13|ENSG00000137802.13|0|10357	-0.0997275932018818	4.08447949757758	0.130350140963184	0.721187553183723	0.79115835387324
ENSG00000096401.7|mRNA|CDC5L|ENSG00000096401.7|ENSG00000096401.7|0|6423	0.0711784675050922	5.5469773733756	0.130338279730838	0.721199677026927	0.79115835387324
ENSG00000223508.5|pseudogene|RPL23AP53|ENSG00000223508.5|ENSG00000223508.5|0|1023	0.129886321638599	0.0490865590924073	0.13023970967008	0.721300453685171	0.791222864708067
ENSG00000213260.3|pseudogene|YWHAZP5|ENSG00000213260.3|ENSG00000213260.3|0|730	0.199987403920879	0.408893888322791	0.129909179376519	0.72163869948242	0.791520970549534
ENSG00000188825.13|lncRNA|LINC00910|ENSG00000188825.13|ENSG00000188825.13|0|6895	-0.0904434702428273	1.31528114815532	0.12989210347674	0.721656187237714	0.791520970549534
ENSG00000259230.1|lncRNA|LINC02323|ENSG00000259230.1|ENSG00000259230.1|0|1603	-0.225776199843422	-0.0185418802749133	0.129830018697749	0.72171978043899	0.791544668150319
ENSG00000164483.16|mRNA|SAMD3|ENSG00000164483.16|ENSG00000164483.16|0|6903	0.222295156071684	-0.0171308526588412	0.12973081143464	0.721821433872456	0.791610103046164
ENSG00000121903.14|mRNA|ZSCAN20|ENSG00000121903.14|ENSG00000121903.14|0|5308	0.0827982422071756	1.25530326303882	0.129519274702048	0.722038333830829	0.79178172820877
ENSG00000183773.15|mRNA|AIFM3|ENSG00000183773.15|ENSG00000183773.15|0|5401	0.232045089271777	6.08627786720845	0.129496275501379	0.722061928249797	0.79178172820877
ENSG00000219159.4|lncRNA|AC011298.1|ENSG00000219159.4|ENSG00000219159.4|0|3398	-0.190747193936816	-0.0363230872900653	0.129314436231189	0.72224855722903	0.791940312969329
ENSG00000213020.9|mRNA|ZNF611|ENSG00000213020.9|ENSG00000213020.9|0|7148	-0.0617510658290687	2.40864508707833	0.129222066733396	0.722343416762072	0.791998260602453
ENSG00000239665.8|lncRNA|AL157392.3|ENSG00000239665.8|ENSG00000239665.8|0|15012	0.116850944279272	2.75203757571372	0.128829577253806	0.722746915972083	0.792394583303618
ENSG00000112167.9|mRNA|SAYSD1|ENSG00000112167.9|ENSG00000112167.9|0|2925	-0.0414139942946512	4.19613735336138	0.128751333018069	0.722827438295621	0.792436779876078
ENSG00000173214.5|mRNA|MFSD4B|ENSG00000173214.5|ENSG00000173214.5|0|5958	0.0902530846720089	2.43103195690193	0.128611271589034	0.722971646899734	0.792548786843856
ENSG00000166813.14|mRNA|KIF7|ENSG00000166813.14|ENSG00000166813.14|0|5001	0.0904511908713252	2.23219704062377	0.1283918025516	0.723197793412029	0.792750598988462
ENSG00000140279.12|mRNA|DUOX2|ENSG00000140279.12|ENSG00000140279.12|0|9834	0.302982068431758	6.71662424981951	0.128192308290622	0.723403547477261	0.792930035295152
ENSG00000267248.1|lncRNA|AC025048.2|ENSG00000267248.1|ENSG00000267248.1|0|1566	-0.143063915362295	-0.565903300457902	0.127958355770699	0.723645072223842	0.793110911029039
ENSG00000124839.12|mRNA|RAB17|ENSG00000124839.12|ENSG00000124839.12|0|4783	0.0990838431608559	5.20200427977925	0.127950966961794	0.723652704254747	0.793110911029039
ENSG00000160233.7|mRNA|LRRC3|ENSG00000160233.7|ENSG00000160233.7|0|5869	-0.0989990856396836	3.33178137551559	0.127859119298824	0.723747596163848	0.793168799144336
ENSG00000272129.1|lncRNA|AL359715.4|ENSG00000272129.1|ENSG00000272129.1|0|1436	-0.128038970912	-0.424814797491087	0.127789509716471	0.723819538635151	0.793201531264888
ENSG00000132475.10|mRNA|H3F3B|ENSG00000132475.10|ENSG00000132475.10|0|6134	-0.0659584087116803	8.87438219344493	0.12748103354164	0.724138620360208	0.793505072717429
ENSG00000152240.12|mRNA|HAUS1|ENSG00000152240.12|ENSG00000152240.12|0|2165	-0.079443554716371	3.83263050172109	0.127125708198183	0.724506704041571	0.793862271699604
ENSG00000100523.14|mRNA|DDHD1|ENSG00000100523.14|ENSG00000100523.14|0|17944	0.0800898649330577	3.58947357012356	0.126982249256526	0.724655478990862	0.793979140412399
ENSG00000236540.7|lncRNA|AC006547.1|ENSG00000236540.7|ENSG00000236540.7|0|2267	-0.0973801553333864	0.780444369074328	0.126269936284365	0.725395599191722	0.794743873770113
ENSG00000102158.19|mRNA|MAGT1|ENSG00000102158.19|ENSG00000102158.19|0|4862	-0.0737394633236302	6.77432220070497	0.126103069118397	0.725569321611449	0.794888008543644
ENSG00000107651.12|mRNA|SEC23IP|ENSG00000107651.12|ENSG00000107651.12|0|7867	-0.0682265918433049	5.60941797292606	0.125966380209376	0.725711722837564	0.794997815034793
ENSG00000103313.12|mRNA|MEFV|ENSG00000103313.12|ENSG00000103313.12|0|4819	-0.147065055193273	0.493233199331363	0.125747468541102	0.725939965030048	0.795201639787709
ENSG00000100281.13|mRNA|HMGXB4|ENSG00000100281.13|ENSG00000100281.13|0|6006	-0.0599267448799145	4.51339907272191	0.12557343830908	0.726121573097889	0.795354360353344
ENSG00000163545.8|mRNA|NUAK2|ENSG00000163545.8|ENSG00000163545.8|0|3441	-0.0821097376696415	5.1874095389394	0.125487556100863	0.726211247303025	0.795406369634943
ENSG00000163348.3|mRNA|PYGO2|ENSG00000163348.3|ENSG00000163348.3|0|3630	0.0494090355521895	5.65205357954249	0.125134817176602	0.726579924995059	0.795763942718112
ENSG00000023287.12|mRNA|RB1CC1|ENSG00000023287.12|ENSG00000023287.12|0|7615	-0.103546547457414	5.43079126541176	0.125005672912983	0.726715051519385	0.795865699502931
ENSG00000125386.15|mRNA|FAM193A|ENSG00000125386.15|ENSG00000125386.15|0|6959	-0.0540222340268145	4.84001419949221	0.124640401993605	0.727097669983826	0.796238470783334
ENSG00000145391.13|mRNA|SETD7|ENSG00000145391.13|ENSG00000145391.13|0|13916	0.0802172025671193	5.96746595960132	0.124552725814948	0.727189604289408	0.796292891499995
ENSG00000238121.5|lncRNA|LINC00426|ENSG00000238121.5|ENSG00000238121.5|0|3972	-0.192361005939319	0.891674074113237	0.124405685274153	0.727343868122226	0.796321861892763
ENSG00000072786.12|mRNA|STK10|ENSG00000072786.12|ENSG00000072786.12|0|9083	-0.0651517264159715	5.5268271786895	0.124361629830596	0.727390107802157	0.796321861892763
ENSG00000186919.12|mRNA|ZACN|ENSG00000186919.12|ENSG00000186919.12|0|4307	-0.131636614037509	-1.65745791759253	0.124327291410524	0.727426155107581	0.796321861892763
ENSG00000238273.3|lncRNA|AC108058.1|ENSG00000238273.3|ENSG00000238273.3|0|2609	-0.167089565049972	-0.608398734814032	0.124314324117797	0.727439769192053	0.796321861892763
ENSG00000164404.8|mRNA|GDF9|ENSG00000164404.8|ENSG00000164404.8|0|3279	0.1284995637275	-1.40459682328344	0.124277636179306	0.727478291419479	0.796321861892763
ENSG00000070087.13|mRNA|PFN2|ENSG00000070087.13|ENSG00000070087.13|0|3440	-0.166589592452639	5.60316739380854	0.124276385722209	0.727479604508846	0.796321861892763
ENSG00000007341.18|mRNA|ST7L|ENSG00000007341.18|ENSG00000007341.18|0|8111	-0.0637965282516697	2.96279497028691	0.124245779957911	0.727511745564346	0.796321861892763
ENSG00000254535.3|mRNA|PABPC4L|ENSG00000254535.3|ENSG00000254535.3|0|4944	-0.159174920993026	-0.912607025382919	0.124100051886113	0.727664845180511	0.796367424482934
ENSG00000123545.5|mRNA|NDUFAF4|ENSG00000123545.5|ENSG00000123545.5|0|2540	0.0698865614019472	4.29286018586429	0.124094433810524	0.727670749472622	0.796367424482934
ENSG00000123384.13|mRNA|LRP1|ENSG00000123384.13|ENSG00000123384.13|0|20839	-0.11574388078383	8.8471009587586	0.124085536401656	0.72768010047438	0.796367424482934
ENSG00000198754.5|mRNA|OXCT2|ENSG00000198754.5|ENSG00000198754.5|0|1826	-0.134956333408149	-1.85913906881096	0.12385188817992	0.727925795702673	0.796590067950705
ENSG00000175106.16|mRNA|TVP23C|ENSG00000175106.16|ENSG00000175106.16|0|5435	0.0928348073726199	0.505659349297041	0.123670811908621	0.728116388257874	0.796752388636953
ENSG00000276291.5|pseudogene|FRG1HP|ENSG00000276291.5|ENSG00000276291.5|0|1699	0.0986914020246036	2.19469312335418	0.123613928485527	0.72817629362099	0.79677169234099
ENSG00000018610.13|mRNA|CXorf56|ENSG00000018610.13|ENSG00000018610.13|0|2580	0.0533682316444563	4.42681698023893	0.123029190129503	0.728792999676875	0.797400210673735
ENSG00000198844.10|mRNA|ARHGEF15|ENSG00000198844.10|ENSG00000198844.10|0|5294	0.0824092699442645	2.7654439265872	0.122935386432834	0.728892085334093	0.797462340706769
ENSG00000138135.6|mRNA|CH25H|ENSG00000138135.6|ENSG00000138135.6|0|1686	0.144780359898219	1.96052302283659	0.122814078856426	0.729020286790257	0.797556316537252
ENSG00000269982.1|lncRNA|AC018809.2|ENSG00000269982.1|ENSG00000269982.1|0|3823	0.084530105077093	1.15918743313771	0.122773995335597	0.729062663934513	0.79755639415618
ENSG00000163719.19|mRNA|MTMR14|ENSG00000163719.19|ENSG00000163719.19|0|6019	-0.0537934048012927	5.60753947127161	0.12265109667427	0.729192643618569	0.797649933171438
ENSG00000094975.13|mRNA|SUCO|ENSG00000094975.13|ENSG00000094975.13|0|7894	0.0959825900486176	5.29111966318676	0.122613149342406	0.729232792181718	0.797649933171438
ENSG00000160961.11|mRNA|ZNF333|ENSG00000160961.11|ENSG00000160961.11|0|11611	-0.0719123754678102	2.87214989451614	0.122463848063945	0.729390822063431	0.797776501365735
